1165994,-5468488,240077,2363768,-12836180,3071967,5172517,2554133,28067138,20322520,11610266,-1549982,4597797,-37172440,7989749,-47680535,-21695725,12524088,-20028562,4446961,-160874600,-7947941,-70611751,-61856806,-143085208,4015750,-300670005,-12599586,158952008,899593970,-301918019,-1652185777,-299994621,-309324088,2308328,-295343581,275064813,3303598,178000763,376227646,45747947,-138478174,-57417014,-129010828,-287865959,-94732683,-179350803,-113302793,-6624273,45214387,14151400,-1645977,-48346036,-6180208,9593693,14044990,676763,-12280412,-6934184,-7425126,5349221,8397043,-1002586,-8804727,-2110862,-4509184,7559850,-9196551,6345532,-5174282,4959018,1951210,-4007079,4560135,1271207,-2521202,1008311,-3972593,-3868006,-1086610,
8328970,-3430962,-885987,23675,-13815875,-16214605,-4652561,-904795,19347311,10651452,-4013700,2591992,53458359,-6845275,-1700110,-17975694,-70250139,35404884,-80295,10315972,-151998175,-37450413,199591199,107986457,86798709,-93452109,-396980186,-50431359,11064578,269761031,554776254,-464907024,1579597183,901645297,-15131464,196017055,-349309044,-46673040,-148733142,-73961809,283550256,-77992423,144141403,-19284276,-110304493,147643689,35702607,-14144702,-217027142,-67214154,-10810546,-1506117,20953924,-20432511,-2986826,-3296103,-3779794,-12386467,-28806852,-13912984,13216831,3730463,60909,-1905201,-3864080,6595397,-4209736,-3988080,470403,-3099370,2727035,6420718,4383971,2720582,6733542,-3472037,4825125,3337732,-1010204,312843,
-1535499,4416991,756046,-1687854,11980526,-710496,-7293553,-993158,-27682579,-13190760,-12708430,4424989,-18992091,36689652,4703093,38004344,6384847,-17826678,17453110,-1051985,108392628,-59936978,28113578,37061394,107383512,-34243535,402007260,99494419,-118998539,-192876212,-290003449,-710172712,-379962656,-53043228,-715475376,1259353927,-655426302,-276522379,-719648448,-597256862,-7358083,14785732,32621368,1810522,164473636,19464969,114419710,146921689,-99160105,-33796280,104209778,-264455,38167713,-31935209,11367695,-8343527,-5420081,1389988,597760,9857661,-10218663,-18473974,4238073,6760089,77982,6219290,-10262131,10640503,-6454883,3345293,-2554230,-1788623,4745322,-236610,-1452396,1056171,-2375939,-580040,6828363,1899127,
-624096,1258411,-1009823,2021232,4035264,-33139,4340160,1036441,-7791245,-5255819,10242816,-3966405,-4684915,8987952,2745361,-10950286,20885050,-4915464,-8699040,-16859954,8489902,70117846,2798256,-8750331,-84990676,10564830,150157694,-6339998,11133001,-41614095,-127989097,-186750979,-104638676,6494356,1936930251,504657431,-374757827,-344442211,-348591777,172173139,-97889858,83559991,23059487,104621389,65536162,27522792,85673453,-130407403,-2150042,47969043,-8491536,16767002,-4729351,22661326,-35443066,-176745,-1578678,3917341,2134326,-3130697,-9730546,-4628951,351391,-2843791,3951594,2703924,4369095,1034435,966672,2238552,971755,-2595480,-1130474,889075,1433161,2018242,-1742835,-1404344,1029128,-576822,
879961,-1005304,3033718,-4906952,-2771145,-534511,-9472009,2958668,4792150,3661412,-20588039,8983930,2908941,-4168983,-34367752,8427648,-10049987,3618306,32021805,-858822,-27652122,-76681310,48732864,-81545750,90195585,-123621917,27325606,-36776859,42656385,72458237,-36138635,180741745,755862068,-1417317298,-108427131,92736317,-390044144,-1149236161,611866757,-23442754,85669441,-157571719,-104454901,12922534,-47420116,-2294708,-31873750,46078139,-49381384,85227799,-25016847,-10824372,-18143634,954391,30735319,-17351498,-23246873,6844493,1156729,10811840,10907822,-3557525,-7212908,738879,-2460140,-547135,-7283384,2353647,5289722,-3387539,-2715072,1075676,2859079,3545359,-2583445,-1661152,-498984,2184340,1776797,-359081,
2284341,-750883,14524,1101158,-2912265,-4544416,773386,665233,1672228,4435726,3028296,-1198177,6123940,3471732,10421490,-13742150,-18723370,-2801627,-3016219,-2808001,-57149809,-14856371,70274823,38919005,-18572189,-46048548,66074023,38455893,-33837224,76271279,-97479029,55039895,-352627975,191106251,-130553189,-1358999133,-1314029781,-456636860,-715588385,50107414,110142397,-140817736,117657429,-41539912,-76831843,45463875,29683802,-33783273,-118860210,-13346287,18032665,-43329289,16379463,593835,2043789,2142572,8938943,6728976,7173214,4808346,-9120356,-3109755,-2079966,-5956501,-1019266,1485559,1174333,2449058,594195,-3402115,4260599,2058117,802092,2146269,2212807,169525,1181837,-509985,-688125,-2571017,
-331641,1965296,-475231,-839783,-2435773,-1618943,-1915241,-1016001,-795554,332309,-2953598,2115066,6345708,-2268401,-10518155,10730383,3019668,12233990,899845,6755343,30937439,12124621,-40831841,-13402918,40600342,46417253,-196032400,-59038658,49453629,-13299752,190692626,-134496912,-70607818,-376793503,125341907,170864419,-1282631326,1300947852,940625001,-102236738,-999904,112427817,-13196522,64604454,118291294,2190714,-2402892,60940009,120293825,-15555399,-44158164,28576310,5162011,33621014,11251129,20195719,-19208200,-8041285,-3678195,15163,1611391,-4566173,5749281,10375414,2254860,-1915805,-1521264,-78249,-966409,3596306,-2508457,48860,-544362,-1611213,-1136435,-1377277,191100,1132623,822582,1327123,
-8029210,5547203,170194,-1034744,17991803,11938059,-16025800,663630,-32636475,-19992440,-17342716,13186135,-40888527,36558854,-19926122,76331994,35150683,-19242615,23117156,7846844,220657562,-33149318,-91984734,-862355,215481540,96319848,283040213,7050265,-39348139,-345521052,-182336005,-572418839,420170944,-237921816,372793174,-807199142,394269669,197334934,4115670,-1485322867,-340229110,172494327,-46284303,96362897,380106920,-32381746,146762769,272970716,32989102,-86046090,41976279,57341385,79032580,-9312440,-1116586,-40310311,5147757,28215592,19512904,13113328,-2823267,-20592917,3849905,20407900,2359144,4523788,-12492527,9635584,-6814442,5172523,-10139294,-2682797,2346985,-4332535,-6586882,-1173689,-3527151,-50654,7204248,1552110,
-12407198,6495144,-5695266,-2226375,18418824,19628715,23861850,-15335931,-28664159,-21017619,14702341,-21459936,-52854807,13419196,26732726,12728826,111859514,-25633074,-27067756,-18447249,195854642,203833944,-213982984,-78613028,-278251959,200068982,172946440,-21141998,27505092,-286890494,-176340055,-334405186,356439462,320999800,-340950681,-102397876,-212397348,-342683604,220562065,710233253,-1246613622,819068344,-26438036,359537169,518869354,-104202122,197233185,-172291929,360807360,32869317,-97617494,89189017,-55824785,89463510,-75251714,-7498937,22975037,5859095,44918379,5433924,-21347201,-2443402,21882075,7209129,15417959,-8205360,10209700,-6251543,-5181429,12785098,-4711148,-10988561,-9960066,-5838122,-2455580,7861802,-1848795,-2666819,2577823,4384348,
-5581067,3262877,15800024,-4477234,7629066,10888362,-5914111,25893210,-14050003,-3287292,-14513727,2888298,-43955640,5125979,-65046032,25194733,47457656,-30090189,35008785,-28277995,86013633,-143275451,-33616082,-161768340,123593051,-288386607,223349814,84350108,-17317600,-31747838,-185723990,26822045,339000885,29578158,8605109,-9798644,-61547376,363209057,-363508561,295824726,-458753667,-1156280625,-1403456967,166392095,212344583,-209148684,-55320555,169680495,123154904,226775464,-40083618,-26731357,-109707717,-20841283,120121180,-47237759,-28622869,8293709,11460838,34282088,-2212200,-14373740,-10098204,17343925,-12534360,-5778987,-8454359,5980865,4548043,-6172106,-8699804,-11408699,1572333,7801808,-12087363,-4669971,-8102211,2381408,1860375,2360010,
692776,-5519497,-2706282,3003306,-2809087,3707953,886759,-3085842,14798144,6788989,7559546,2264905,1757510,-10504495,24069865,-22618082,-21697168,-3991295,-2422200,13354190,-60277956,1123928,19341089,39465610,-35485827,55818739,14831202,5848982,-34700751,22750421,-56598659,143845588,-11372414,114769718,46845200,139870412,-76328857,85007,228286316,-227267388,-1309063803,-999301752,923097304,-633805902,-554162746,-49468301,-129640644,-79957998,-207090996,-83536201,7205150,-58889793,40047111,-32764127,-22615720,7005388,47785011,26245899,19732120,4567566,-5142654,3007529,317528,-6840026,5406754,1182074,5305390,-7273752,4504320,-9150600,3785863,6981197,-1543893,2369523,6966695,-1204889,5003357,-3342454,-4025468,-4157563,
-1332110,3284046,-1636310,-3169054,-5342969,-3010115,-5416528,-3953820,-4909108,2215726,-14646602,-818170,8172375,7459174,-21022908,27750828,-8192217,19913209,-13074156,-18679563,7781022,19349833,16085534,399511,47641427,-22772764,-28108841,-32972353,91151229,-28979547,5767331,-114740505,-28754085,-223336472,-75452056,-47079874,173355839,158511150,-111008970,228693485,127728814,-788409004,863910241,1605108952,344434640,274166354,321739057,-3126719,-97626032,-70255368,-81204989,114061,47318241,93252701,-12790741,-51046590,-55853755,-2596572,34429911,12161209,-9559311,-13510682,7022470,10098347,-9466429,-5865255,-9597236,2683385,-3905065,3275638,4954074,-1275148,-4373193,2229350,-4615037,-6067633,-561090,7571417,590483,-75318,
3401068,-9653564,-3679299,-342775,-5694941,2041696,-7284067,-5292795,30340993,5040977,-11296449,3966839,29770810,-24373041,-6355790,-2820348,-47463749,25115269,-17893039,-14018189,-82714446,4488725,35684815,23486690,26527144,3109828,-74948295,-44070304,97625969,46626208,78313997,153717683,18872052,-137007253,-32610259,59104854,-64399690,125000825,-254352235,-340907916,-477108776,571911222,-487656986,954694842,-1517678490,18455778,-338473678,-166462961,-229637598,-57841270,49247950,6554784,5924330,-52364725,-53781881,-53804644,-54492205,-11248660,12460752,-19748238,27695026,21404285,-7364191,-18214791,-20324573,3084088,-8382626,-14385740,2553854,-1579945,8602533,4711452,-6465547,2820277,850156,-5598055,-3628815,6523692,-4931650,2963398,
-1712975,-1122347,-11594908,12391664,-10546354,793477,27320406,-9977837,15695241,7544944,57938406,-24399821,15058553,-22540469,65306143,-62940904,21419610,16153830,-105887181,55741472,-70890274,196716211,-40049083,66538138,-201266242,185786808,-141779685,103151951,-27292450,14771560,53353804,12005171,-155939639,97757465,-100889543,34348200,-18857742,-151812154,253141844,-504343053,64076758,-306060340,-451142937,-34450155,113511945,568574890,502689547,-1687670502,125456440,-198866305,-46025031,-7268184,-80061790,68401240,-47816911,-1743645,123813302,-124089602,14405408,-6448605,-35308021,34293142,3901068,-16144039,4881345,2945165,45927433,-29932869,-14289795,4360420,19136402,36210,-852423,1547265,6013147,2265625,6020822,-15823854,-17046803,1634820,
581077,1838706,3683448,-6594021,-22722121,-8167111,-12408795,1827123,12911294,21129588,-25950707,6527902,23968515,-4301186,-38456246,21812931,-54256062,31445201,41721161,-10384320,-59658211,-81808842,106859589,20821248,121932733,-105418009,-112764940,-61106616,3684665,-143901,86093460,-61599693,-167773846,-191432737,12740713,-57889115,118481868,105512767,3619368,302769627,-387183846,217992873,-338091742,-262476566,113379663,1542953056,474745941,497819766,-962495945,-51555561,-44245961,24890786,103598956,15916709,3529299,-104329674,20858096,57757281,-48892170,-11395223,21187538,-14033747,-18569800,-19642969,-12101518,17341495,-21212213,7015947,5852727,-13406945,-7382063,10497312,5132338,2471598,2668383,-4208442,4449115,6130063,5371854,-5965497,
-7460718,4667497,-632121,-722767,3016817,8636612,-5854927,-1403732,-18154663,-1159631,-7954779,2909443,-32518275,17680206,2742846,27011912,16776836,-9886404,11756307,-6714408,53691701,-17567495,-26644347,-8826476,20976050,-7295580,165879438,19564086,-26928904,-68989269,-121113640,-29899527,34913524,8195839,-7536426,-50838732,36599647,100461439,184504142,196234519,128672990,42993049,-60833508,-95915727,-442117490,-947198601,1680617824,41337786,-614339188,67946130,232759495,-29747725,64061584,-97068201,-47578497,-72873953,18702886,4346323,-23473268,6341917,-12747855,-11011979,-6663161,3486873,5323484,-7262221,-3774298,13814467,-4158909,141106,-4835008,-8202181,3559882,-60471,-2838434,-2294335,163468,-3253805,4504717,-1443214,
-3829008,-3436513,-518599,-1040632,-13062218,7307815,-11368256,201089,18391209,14388878,-12753385,7284567,1199076,-14795194,-10646680,7358447,-31355269,14327928,18384341,-6228626,-41722144,-44156684,35565156,762177,50852739,-46411927,14016797,-16519675,-6397647,-3943203,9509106,61071410,-22743366,-48715092,-11127552,-16325571,17979811,111099248,44220350,14907179,-121348355,184562835,-14213188,148146800,719762718,-653453739,-809835287,-615838205,-1508708426,226578275,243276906,-57665248,33920022,-118568559,-23644721,-84182834,9508336,-436956,-62972178,-2462063,906652,-9401313,-20468747,-20115433,-4355960,4720408,-10765956,491846,5576069,-14427873,-1478152,5803131,1993106,7085685,5045645,-5238723,-1105556,-2164956,1189930,-1838052,
3083657,-1445923,-3464112,1622094,1417368,-5700031,32098982,-13874103,297940,-1268172,28809354,-28908308,14292475,9021349,50134926,-24404735,-17151696,4924478,-74516452,38513958,930067,90404919,-9310103,118157422,-95702653,124625821,-82215689,70310927,-10428687,-37322458,42871797,-13743943,-97884653,48269149,60897268,21334696,-33802911,-193281612,184396462,167350734,2090902,-160883093,-330935472,74577744,134956205,-255269257,-157135869,261955376,-126826578,-1897309086,321902826,120888234,273194818,-2817194,-109888945,-14495637,128280435,-37834884,70841222,-76240609,24725258,18649643,63481265,1069440,-20987769,6462506,17210124,-23867110,-34881818,10889836,17444486,8106013,-8453942,-6085939,3641315,1047464,7287951,-1306186,-11670687,6519811,
9143519,-3605127,4217162,-2330974,-12534701,-14081814,-2955662,8526870,22806595,10193573,-4274490,4062206,43715225,-17943863,-47658406,-15768884,-23731797,28095340,22083823,-1234700,-97544061,1493074,64555191,-22920796,40880456,-32364217,-179317533,-73309307,37473719,40764093,63739725,13118769,-75420307,-116127315,-31406843,57944202,17602879,22988885,-226901806,-110198738,-8315305,54969590,-34938022,-110413773,11375170,-374340510,73426290,-11105851,-293494755,-269960529,-1845960845,442648939,-65776167,480900323,28121760,-111779235,64419386,134088207,68216754,15501213,55953475,31953541,-11141836,3733492,-12314749,17539423,5435228,-18759205,27268855,-10558139,-5593093,20552144,-6655990,8815986,4073326,-4611900,13453528,9336494,-1354243,-11564274,
900091,1374199,-10597823,2631304,-9903781,-4405715,18625206,-19223588,7618939,10933346,24959423,-14887838,1728453,-18821515,69206928,-41658124,9359689,-14723900,-87356180,7265597,-64176077,52432263,8339767,29278070,-121295911,65040691,-56731571,75584770,37003032,41585216,12280502,3673780,-96690677,146429869,40993558,25921540,-15331042,-121383256,174323917,-175747789,-37483314,84112673,-15849047,121139761,59470623,-28213518,61877075,253105460,-168518805,-271790637,-207001262,-1314774662,-1406212818,62079411,449535729,100843806,110210942,-108372825,76379223,-29184084,-84249845,832012,22485471,-50711938,26895165,-5227015,-10720539,-17548482,-9634891,2036777,48216119,-2908573,-6482990,-4674450,10513866,620846,14186126,1429823,-1006297,10769702,
-531593,-1883003,4428641,794191,-3068011,1673424,-14424635,9935214,5590504,2494994,-13485767,12957787,5012175,-1362452,-16923932,9678776,-21131073,824414,45157256,495031,5399399,-60696134,35033706,4522625,53481418,-58103821,1717919,-21959267,-26954547,30465459,1602030,-40797866,29694162,-70335096,3205546,10771167,28153586,47898352,-54024758,68515555,-60356256,98684298,-70309737,9808983,64760506,-28251422,23053682,-129596372,121536680,-39470416,-554492696,-1408805114,1290957424,-522856133,-44786478,257838553,-125202986,69689899,47130190,113900811,-45478779,-36290636,-29692146,16670151,-11743852,-9545208,-2644113,7010819,932588,-20059303,-14684757,5043981,6984093,8034093,4502018,-4698942,-6941152,8420617,-12978076,-7594111,
-62866,-1908887,-4523496,-219343,-3151970,1088111,13060978,-10071265,8587375,3579560,10743304,-12987498,4951121,-6477390,16702894,-11181375,-5861556,3678608,-34908281,-8539856,-15357234,58550618,-3520992,31713584,-30376104,40867144,-56667107,-2337223,27830522,-8810516,55272475,-12869412,-22931640,58260726,-14530223,24852048,6324524,-49591526,46218877,-63154315,22292345,-43571472,-108899666,-49198099,-52685921,-78488261,-59603766,91095503,-30560263,182870669,379482280,-561226323,416251991,1857128103,-373176374,-309564728,22556460,-3441222,67425597,-40110042,-44562938,-29760616,49153591,-642210,20924307,8287042,11362122,3882252,6078645,-25352,16612165,8082581,-18710905,-9262670,5048157,-4338321,5262094,-5586398,-2460266,-13003023,
-3555591,-1511843,-6918611,4581210,9988248,7788598,13844734,-12069743,-4357878,-13273891,16254950,-9096131,-1328517,2729101,60685123,-12945235,22778693,6681521,-32987560,-30348560,41428527,58148898,-56945204,37609168,-71454074,34524470,26969316,11985462,12179930,-32367627,-21525291,-23033486,-49853754,96259274,-20134689,-579732,-29428844,-70702947,140709982,-73038490,98248448,-150497769,-101804213,-7563765,36107975,41589815,-47496703,171025384,-38366907,68848021,-207882146,-175001011,-444371214,-373655976,-1902644562,-173564007,-373263270,-95718137,146084154,-24455942,-9641514,72165059,27683858,-38227303,24107151,8580605,24774846,-227304,4820431,5804922,-3414458,-15251299,-20434795,-26932673,25932413,-176666,-10438315,-10279208,-3492040,-2076195,
-7355898,-699708,1511265,-5122728,9954191,17071667,-2036105,-1164939,-4502489,-6313693,-12155454,-5352553,-40987613,-2550232,-31001632,43999952,27208203,-23002791,-427480,9122413,26203225,-1534793,-26036688,-26821207,40428129,18225800,111101637,14754575,-4376639,-49002983,-68824936,-27835056,48995869,-10874395,5546740,1706542,-25111276,60692630,-1382270,92371690,94123384,31289490,107622787,-43720029,-46988634,22655586,-94456011,-36781079,205970096,2969131,-64712841,-226220583,66770981,-367963620,86474221,-1870131385,692135125,-17690306,-182854923,-46545256,33586465,6517319,-42714869,-11872970,-23543530,19876063,-10848223,-4949196,-1123488,-3169030,-10527936,-6848699,-381855,-9003682,-32128566,-7074883,7267674,-3583756,4875840,-566449,
-1179953,2177770,-5559588,4816990,1838469,899865,20769165,-8328721,-7215176,4396254,33342133,-13932367,-26050816,4930799,35522672,-31729247,19104827,-37853483,-18097647,17275219,-16603587,83611229,-2265626,41882254,-99019197,81153460,31192752,12186197,-30747117,-18544533,-23153036,-14095524,-14308877,65351839,-8577969,16874854,-27934562,-58204232,119662949,-52645274,78134677,-89645254,-96130489,189364842,-43356890,4450966,-51454874,177545719,-46932927,247734632,-21249120,-5255012,57407742,-47165988,-417339502,669871713,1756539422,547334127,-164270691,-281747053,2644645,18066353,53289987,-59241150,41617764,5928275,41812685,-22304147,-13377913,7861072,6648936,9952359,-763701,-7812127,10625980,39758426,28005729,-11359779,-1747402,-2911219,
-3981701,698426,7982523,-375818,15237853,8942080,-11625160,14863076,-19691106,-9485221,-11462268,16362957,-30039721,29361945,-26203176,3267033,20851174,-28314582,37751834,-30123687,79009990,-36210903,12597134,-41463887,25027497,-49123410,84894719,-10630972,2582104,-46385618,-59462835,-28779996,67052478,-2436940,-10269390,5647755,1484479,74992090,-3162131,64850150,110209721,25678817,36358522,-69257896,-35726814,62972911,-8279609,-222720161,15287464,-73207026,189105906,-52073541,-150741174,-38414242,88350297,-204164389,-276326085,1630334464,1106141386,30263899,223490231,90430485,-48602604,17353833,-33270921,20166733,-31123250,-1319071,38131709,-20503965,-16276861,-16995662,-12356681,7692462,-12082996,16854353,-26957303,20574451,6601318,-12410824,
6700314,-28378,5616091,-6518626,-13671851,-12616042,-10696843,6771762,11812794,14996506,-18955956,4959123,14896381,-8456364,-60136738,15151247,-42572226,3235017,41201065,-10371488,-70864402,-32433131,59219322,-2915610,67183545,-37983878,-27915957,-49480835,15659105,32781956,43478256,14542373,-12196266,-76664973,-17134528,-8378173,11552282,25796355,-92839194,-9960777,-93504537,5396305,10647725,-4279623,59855401,-44105824,62603705,-157631389,151802673,-180647819,11775382,-145250016,-152577276,57301312,-83372816,-23549606,-541407394,959813265,-1530729759,-712330777,124163611,-189272461,19229964,3722574,-56022508,-8403732,-42089685,44110178,9091097,12086929,-26490522,4649523,-153757,6742535,2025089,154573,13291087,37771431,22657947,-4970670,
7466113,-2619786,-2554062,3669320,-5534137,-12294970,22172833,-4636683,9742208,6774381,29500359,-13004564,22624633,-98671,24558431,-55614246,-18291354,-680529,-51383622,379448,-46558807,68658282,36067965,40083041,-66879382,41490539,-66101178,17527948,16200437,7191780,52153359,6189411,-68918994,36499194,236978,6171592,-14672246,-66504510,36829533,-66605337,-43141558,-44510466,-40056691,14553423,75301654,-31405260,44908722,77113033,-18282780,213558528,-58959920,-38279745,165042086,-99517787,154465374,-31079410,-113249748,-464932155,575626744,-1662988304,825096315,74354083,348661151,26074496,-31354770,43985743,79702733,-43635873,-29123857,29445063,43024229,-8760021,836118,-18641570,6120165,-3297350,8389879,14148237,-21209892,26277770,
5221710,-8008067,7236682,-381761,-2686807,-2551831,-13446741,14647803,21307521,-1110272,-13176083,16148709,35230870,-9254358,-28741999,-14546997,-20245424,28574993,34059914,6532506,-21919950,-56426295,49941328,-32133734,41385590,-54450541,-55513457,-19562478,1809346,8211716,31805073,2565709,-9343062,-65364188,6756359,1543711,536313,32453939,-99847630,1188374,-73797355,33836600,37076646,1311283,76731625,-24715874,57595526,-26757753,48015723,-38727375,97166555,-144139427,-72488332,82853465,-52561246,83545840,92597128,-55525995,-359906201,647488457,1435725445,1183724267,-100386630,340375650,-36599510,-16121661,21467154,16458982,83151156,15543951,-33947352,18068400,28577460,566204,-10663828,1392524,7350091,6400415,-36695521,-3591090,
-1277308,-4380744,-5653316,7086027,-4735374,4957255,3723308,-3773662,17811401,603521,17068290,-1669045,14973646,-21857865,38203229,-15615003,7205773,15011987,-14588754,3626564,-29847965,19376382,-12343379,26296188,-41916647,27973420,-47547702,15819868,-1713337,8140289,16236347,-2344378,-24585413,26735323,-1550531,13042052,-16552285,-41899506,36111021,-47257276,-21679251,-26079328,-32052652,36969275,46503022,-22129314,6903472,105488859,-8228122,32673755,1233196,38740663,108963592,1196828,93993361,-28152190,-110747654,38804292,18032281,-607481042,-959802330,1433618957,-925860740,-115743343,172010041,-56467121,38444057,-40798264,9320271,69082341,54366128,-32498195,-7372915,-26591406,13778681,9584674,-2236149,-6999077,-26432089,-33727556,
234516,1580939,676394,1927635,14679348,-232090,17175125,-499704,-17896928,-13551572,18631719,-11185954,-9254335,20692942,18323758,-18918178,23769113,-6808579,-23845147,6880025,45809551,42158671,-25494080,-2275069,-44754462,32681275,39118680,29888041,1991232,-22537980,-21400481,-7402641,-6028347,37791550,4478393,-4923433,-1672967,-31962891,59793877,-2496961,50254988,-21118901,-18938909,-1227654,-57068282,39786892,-37581215,26506843,-89450528,84390896,-46121451,15951355,27440531,-63075011,75021989,-67047650,-59057147,141471906,-70741858,25486170,-698286994,662426854,1505240213,986487028,-178150547,143161676,134078466,57057916,-18568667,38246815,46779959,9806056,-52908462,3536719,28410847,-14033320,20885865,2703978,-2204683,28029367,
-4127752,-922892,7639840,1931172,15067537,10843918,-16102155,18241780,-9422288,-17078331,-7884855,16949141,-13749765,8085452,-32284571,19532450,34693419,3267764,37309687,-5723621,50012943,-39769486,-18512847,-49253819,37512472,-21377200,67961732,-7091226,-16768183,-19696951,-35537160,-9529258,38595357,-31224270,-5034912,-13367825,12398786,41860453,-37213584,72030879,27537794,25028225,34642713,-27331257,-66644953,39347532,-34517197,-79851651,-29042963,-88232265,-1722372,-37520320,-91863585,22192061,-86764418,45481843,92504734,-81615614,81531945,-193749316,17882043,-506346108,-830028163,1675921943,580134913,266161675,-120131563,30713582,115290030,63012755,-34805888,661186,37774734,28108796,-30606670,-34882800,-10072606,3827514,-2868066,1123797,
6902854,-162390,8622400,-4821608,-4069357,-12646241,-3041853,11558223,207912,4854503,-11742912,-1486172,19529879,10121939,-48622470,3125699,-35377261,12754428,23966813,7899546,-12447991,-23823049,32561479,-14728158,53062452,-29768948,-31613516,-6766375,-118159,20400605,17032777,8755723,15810706,-52734046,-1345364,638761,7307869,33646826,-58695888,17500229,-43238806,47457340,45975878,-27353215,34267655,-24847281,25961963,-13990881,36646566,-5212021,41737654,-39087738,-81638005,37267583,-66951770,66284918,80261436,-74374041,57128710,-62793794,-81879784,-109612038,-503338575,298245572,-1795159961,518226727,589045148,162764663,8680619,-55792901,-69414044,-4310685,22161225,30339302,-57315055,-28512630,-27383766,31856229,-5895482,6112177,
4692329,-3583008,1491871,3176091,-2178418,-6098104,7827243,4773358,11474266,-2458982,16504666,-2573760,27691554,-8356637,1708849,-25841526,-2088731,23182513,-9729917,-2215774,-31842030,19347931,11758492,4039064,-19134307,15075370,-46885299,-9315518,3530797,23993845,33447757,5454861,-31359021,11263723,-4390375,-423136,1016962,-22153391,22998099,-14432657,-25754029,-19942363,-26161429,40388209,26943831,-40961124,20887326,21514194,38967999,14604018,21670651,3950886,35487996,-29773666,43941468,5848881,-44236446,16176151,-52356206,73646317,23323857,89611240,103676024,-423602249,474878299,1923050865,-22494083,196508775,252699143,11452713,78577928,101147204,26009578,-71144847,29659248,43947113,-16750137,-39720662,18831790,16656129,
-2063464,-1572510,4196207,-1092864,-5243735,4933282,-17176629,9235502,10756716,3149954,-15668026,15806909,32430,-13813645,-29163736,15796763,2023458,3789105,17882753,-5193239,-14705770,-47613386,20383200,-22194928,44762836,-36921713,618455,-13798757,18639365,8724385,11941241,203262,7948328,-41519844,4891704,-9930194,12242792,33732012,-48196601,41015745,-21074862,19461105,27786056,-55554929,13415222,-13754299,20353553,-103415553,58733642,-18625013,1249570,-6645739,-19607921,31379673,-85978850,58968168,92311133,-88009117,61502082,-82373293,-46385668,116860687,7194067,61167982,-605425553,176671426,-1923599471,-24512863,-334934354,148363793,107700093,103979016,25518431,15245879,-6824261,-29190622,-40435396,56701125,54509649,8476436,
-2911628,1788248,7256870,-2199980,10771316,5143099,57100,10417170,-13732729,-10957516,-2052650,-989455,-14337659,10952619,-29923552,17806863,22393377,-732356,14246788,-6929389,38373826,-9829937,-23424036,-29213180,23872934,-10608946,51276020,-6160904,575159,-13927241,-40366415,-14133094,31777014,6243866,-1219339,-7576706,5914489,21621533,12978821,33948163,12798744,6469527,8892668,-8660864,-46408652,26511516,-35294098,-77533523,-1176679,-68537137,-41641068,5522529,-22302337,13667479,-7890531,12237752,55141603,-46334227,65117314,-67776608,9865334,31801755,-8916506,-46512202,102489170,-255635236,-62530695,2013548280,-29731225,-201711635,242945084,-9823196,106075562,-65163124,-9079879,-25469147,16497382,21259003,42630217,-50218113,
6251185,-2910298,3559977,-4416157,337615,-8302984,-7435390,3655887,3845585,-1255290,-16564016,1217737,23217547,5073741,-26412087,11150666,-30371561,18333641,20044300,-9408431,-9775637,-27637134,20609457,-7653352,36936721,-28846744,-17952633,-26206771,5868752,10324024,11484009,12223451,5757926,-28553581,-3859113,6228663,2776498,23597452,-46558178,-9532325,-21859977,31116224,12711731,-5106226,40617173,-8187521,37152171,-34382903,51246552,-70207492,56607367,1557199,-6908993,-12141954,-25914550,25420385,63644279,-84900185,17639465,-94670906,-85080757,117375,77408764,-25537913,-174867179,-210477671,-353877991,-78881990,1875775138,-617393364,174084441,-191961386,-245375638,87432191,11519430,-9900289,-35162480,5363446,26302097,-29028383,
1325504,-4052867,3818621,-1112432,-8228531,-247114,9967705,3984278,17734539,5963740,8268096,-10413546,16765236,-16811619,-15008770,-8027579,-10548236,12689496,-8519508,6149581,-31249482,9456188,12140598,7038600,2615657,-5104932,-45763866,-2311239,238678,9746599,26096446,7747928,-21670384,-4107298,2342943,8569534,-1961496,-12069621,-4718001,-19085966,-28466123,22189659,-7095083,22320312,37522173,-26801443,24809095,32371233,49176718,24752845,18198315,32577382,-2634692,-780900,-21499370,-11133296,-16101691,28095369,-33771242,-12085415,7488251,56024084,-44494158,107754117,67766882,104816731,-3212668,-280114498,-635316663,-1841905407,543699703,14270738,306751633,25140634,109086142,-103762683,21385599,-54652196,-10391974,5131088,
5974639,-4302013,-7439056,6908795,6486318,-6433419,10494937,-7479982,4502869,-10134500,23390582,-8406706,26459781,-665920,38608822,-22362567,-2923862,17766581,-41734877,5535898,-18187869,47030460,-9205713,34566491,-46151096,41756320,-25564736,18080879,13300550,10166206,10728821,8921152,-23459893,34601642,-386247,7451415,-6515779,-37261024,45822124,-38748808,-9511067,-15026301,-35852883,3876458,30892532,-8702641,3673872,80077509,-19877461,78004037,-21974049,43646409,80724080,-46945072,-3412683,-30615645,-37944367,86152772,-56869694,121363810,92055006,-102059962,-72986172,28660098,-63597708,-27381239,156964108,-160557191,1948638,597453579,1911070777,-226296102,-66068487,244252835,-96311919,-146218604,14235183,4367685,-31506087,5682818,
